-0.014035660555925707, -98.00057181008272
-0.014341747327628848, -98.00057705649127
-0.014568801385933139, -98.00058295302719
-0.014854776673748, -98.00059031690294
-0.0151363344320295, -98.00059701659124
-0.01523673701973817, -98.00060472590957
-0.015073164045776357, -98.00061646157938
-0.014710417246885911, -98.0006199416499
-0.014073579343426746, -98.00062757505
-0.013187920120902235, -98.00063534799193
-0.011931310370023188, -98.00064747975894
-0.010674407590481263, -98.00065146619859
-0.009045309443386305, -98.00065985595519
-0.00716824896111444, -98.00066847260986
-0.005044055510628794, -98.00067730971723
-0.002923070038257397, -98.0006888533048
-4.953738091321297e-05, -98.00069571956014
0.002819660156495242, -98.00070528072052
0.005937758939600416, -98.0007150838494
0.00930624897402337, -98.00072513960409
0.012924098007397609, -98.00073544474984
0.016790932701080362, -98.00074599928105
0.020908468016321544, -98.00075682109382
0.025275884409639432, -98.00076790337911
0.02941597782474159, -98.00078148233199
0.034759437950640786, -98.00079085902209
0.03987695379536651, -98.00080274793393
0.04524393429573869, -98.00081490683614
0.05086164477542879, -98.00082733903949
0.05673158539106285, -98.00084005238743
0.06285271498085769, -98.00085303837527
0.06922465607540075, -98.00086629309017
0.07584913487130082, -98.00087983118061
0.08272532238666287, -98.00089363904088
0.0898523416791547, -98.0009076986251
0.09723172689076984, -98.00092202346633
0.11759552656148152, -98.00096032650671
0.12420274200490257, -98.00097244519021
0.12926351690714058, -98.00098162600005
0.13268740725484518, -98.00098778364513
0.13877184574549314, -98.0010020109517
0.14678274861438542, -98.00101268467252
0.15592074995104876, -98.00102850670044
0.16531136668511132, -98.00104452464804
0.1749537200890953, -98.00106072640504
0.18484936242670105, -98.00107713692367
0.19499797742702193, -98.00109372919125
0.20539847303584435, -98.0011104923207
0.2160514305287055, -98.00112741752285
0.22695759136059693, -98.00114449998897
0.2381157734214358, -98.00116172342419
0.2495256338966383, -98.00117907342259
0.26118972028330656, -98.0011965586867
0.2731071676593815, -98.00121415626387
0.285277050261565, -98.00123184776385
0.2977008528577425, -98.00124965261314
0.3103782399865202, -98.00126754810846
0.32330811407935905, -98.00128553055963
0.33649163255326536, -98.0013035934775
0.3499301899222686, -98.00132174089313
0.3636226080507673, -98.00133996796043
0.3775683810382902, -98.00135827126371
0.39176912963152377, -98.00137666388714
0.4062238940811361, -98.00139514540916
0.42093169431335364, -98.0014137149751
0.4358939694238612, -98.00143239767858
0.4511103286908315, -98.00145117953208
0.46657961194208525, -98.00147007129388
0.482302917368362, -98.00148907864882
0.49828158082752394, -98.00150822856949
0.5145143610789449, -98.00152754833255
0.5293370894494391, -98.00154851855129
0.5477421303007961, -98.00156681396166
0.569882219805014, -98.00159630815493
0.5837215886479427, -98.0016126270943
0.5994894229608179, -98.00162786379
0.6190330826428528, -98.0016544926451
0.6352574953874492, -98.00167049356239
0.653521758962013, -98.00169249635526
0.6720402776655148, -98.00171501407404
0.6908118618259992, -98.00173809000805
0.7098361752348729, -98.00176175721342
0.7291158483242965, -98.00178606084496
0.7486500194031401, -98.00181102240862
0.7684377618587827, -98.00183665331267
0.7884805671671345, -98.00186298859931
0.8087780978387777, -98.00189001409103
0.8293292511100004, -98.0019177225135
0.8501351894686656, -98.00194609397929
0.8711973134648681, -98.00197510554405
0.8925144394361768, -98.00200470972517
0.9140860590470858, -98.00203485344225
0.9359138002071961, -98.00206549538598
0.9579966986206607, -98.00209656000523
0.9803337753813351, -98.00212796869236
1.0029265211578906, -98.00215968206521
1.02577460233122, -98.00219160921974
1.0488769138439176, -98.00222367790946
1.0722346206255198, -98.00225582439147
1.0958491265344463, -98.00228799149768
1.1197192450191389, -98.00232010999447
1.1438444664553222, -98.00235212407497
1.1682264225458838, -98.00238400397244
1.1928641466041348, -98.00241570173611
1.217756657343288, -98.00244717930784
1.2991321569058847, -98.0025463979059
1.3250965700021502, -98.00257694500661
1.3381704055047, -98.00259556355867
1.351314417009254, -98.0026073234247
1.361872244081205, -98.00261943461227
1.3751226770505849, -98.00263795273372
1.3991425091098086, -98.00266169737365
1.4260715014458523, -98.0026918488492
1.453256635558259, -98.00272205491792
1.480697067183773, -98.00275239816175
1.5083943736173746, -98.00278299461107
1.5363482288176393, -98.00281393120913
1.5645575239494371, -98.00284531196739
1.5930228479154152, -98.00287722305612
1.621744951758783, -98.00290974804427
1.6536309330230379, -98.00294968840193
1.679955536803691, -98.00297684788713
1.709446165832457, -98.00301147422242
1.7391936382777922, -98.00304679386674
1.7691970138578592, -98.0030827453926
1.7994578643164398, -98.00311927945181
1.829975871503814, -98.00315627584088
1.8948936383061996, -98.00323832275299
1.9325000009749813, -98.00328347820924
1.960950130987248, -98.00331386646134
1.9736594057607286, -98.00332883145835
1.9896005729742323, -98.00335090829876
2.018467574548285, -98.00338090460173
2.050782992321588, -98.003417659241
2.083355253684939, -98.00345393240573
2.1161856996346358, -98.00348970142565
2.165910828306739, -98.00354574855955
2.1826187300765487, -98.00355961073826
2.2162208576299727, -98.00359378602909
2.2534779038149018, -98.00363427509613
2.3047918026424163, -98.00368072635248
2.3358520472945457, -98.0037138103882
2.3532032062263344, -98.00372684836155
2.3880907064481605, -98.00375974219159
2.4232335966282155, -98.00379274934349
2.458634279330264, -98.00382604223645
2.494292681746376, -98.00385974037965
2.530207670294549, -98.0038939665701
2.5663803762691115, -98.00392879930847
2.6028121476104484, -98.00396428724832
2.639501723670824, -98.00400041994651
2.6764485287857798, -98.00403713304037
2.713654147111119, -98.00407433054743
2.751117541920516, -98.00411185036137
2.788837662312583, -98.0041495004655
2.826815952954115, -98.00418711628359
2.865052015323543, -98.00422448585569
2.8996803994691187, -98.00426116683346
2.9422948766139996, -98.0042978098782
2.9813038027138417, -98.00433351126694
3.0205701893449635, -98.00436845227722
3.0600935062295522, -98.00440258966438
3.0998755985160673, -98.00443593503117
3.139915455449678, -98.00446851936339
3.216695394170643, -98.00453205479123
3.2738678143021644, -98.00457529696088
3.3067634465657942, -98.00459981635473
3.3274103131143087, -98.00461172327422
3.3481148643738883, -98.00463045140017
3.3939026475138054, -98.00466094264429
